DirectorID,EXECID,execCIK
205237,23132,NA
332171,27493,NA
206393,04743,NA
486290,29133,NA
206398,24791,NA
486415,33818,NA
206402,26280,NA
206390,17071,NA
206403,26281,NA
206384,11018,NA
207355,14727,NA
552123,36647,NA
207356,19335,NA
325972,29304,NA
207357,14728,NA
488322,33462,NA
207354,14725,NA
1125453,42627,NA
455197,29538,NA
1125454,42626,NA
1200285,44251,NA
204783,03100,NA
204785,26122,NA
455199,31041,NA
1125461,55916,NA
48451,39864,NA
595763,54136,NA
333849,27544,NA
322982,04516,NA
1392850,58580,NA
1120951,47788,NA
498503,30381,NA
330966,30380,NA
221139,20202,NA
373884,32052,0001193948
548303,33892,0001395246
221133,05474,0001206068
1007757,40301,0001468886
221119,20201,0001206062
221122,17871,NA
499208,32053,0001211756
605220,36114,0001430988
221130,25625,NA
1125915,47660,NA
1203086,46092,NA
1083431,41487,NA
496863,35333,NA
1125921,58476,NA
1200278,44546,NA
1936383,58475,NA
1125913,53788,NA
1388966,50784,NA
1083430,41486,NA
886016,39865,NA
62617,23468,NA
62607,17776,NA
62717,25264,NA
599805,33916,NA
545457,33917,NA
62612,17774,NA
62712,25263,NA
643677,36140,NA
452252,30005,NA
545456,32007,NA
834701,40373,NA
495263,32008,NA
452369,30004,NA
62597,17773,NA
1629571,49877,NA
1121658,44419,NA
341986,23345,NA
2206322,57587,NA
1801609,57588,NA
1284093,46758,NA
2161794,57589,NA
656337,43716,NA
484816,34827,NA
34517,20587,NA
36433,24638,NA
270126,12253,NA
333045,27380,NA
455639,28982,NA
270066,24309,NA
270119,22975,NA
270117,25859,NA
270122,07162,NA
270065,06953,NA
270129,16070,NA
270125,23000,NA
1536319,49398,NA
334305,28230,NA
496615,44497,NA
496607,29889,NA
348082,45594,NA
208053,21535,NA
333320,27606,NA
208052,24953,NA
208050,19688,NA
747859,47596,NA
547980,33409,NA
334304,28229,NA
208051,21534,NA
496611,44496,NA
1895549,54641,NA
1310212,46014,NA
1714596,51225,NA
1648652,54602,NA
52582,44479,NA
52762,24672,NA
54742,19670,NA
1305371,47575,NA
486416,45998,NA
1091613,42178,NA
52422,20954,NA
622550,35689,NA
1010230,40202,NA
207762,08035,NA
554871,36613,NA
1010289,36615,NA
205417,26476,NA
205412,04855,NA
205416,26477,NA
496838,29601,NA
205411,14824,NA
496879,31061,NA
830763,37235,NA
517270,30763,NA
183267,17718,NA
534979,32426,NA
603198,36305,NA
203632,17719,NA
51637,18788,NA
106623,25739,NA
35482,12338,NA
52467,21260,NA
6169,18789,NA
440538,32672,NA
14809,10185,NA
106622,26627,NA
106621,25738,NA
51997,23329,NA
51672,14782,NA
455161,37504,NA
334136,15238,NA
1722907,50881,NA
2012621,56380,NA
204515,20743,NA
204532,26001,NA
334135,28146,NA
1772434,50880,NA
1899409,56381,NA
204511,18271,NA
453477,31236,NA
204526,18270,NA
377126,31235,NA
334133,28148,NA
1722901,50879,NA
764903,35646,NA
205740,19267,NA
495786,35645,NA
495769,33440,NA
495626,29861,NA
502225,33439,NA
597264,35386,NA
485324,33221,NA
35965,29732,NA
333998,28467,NA
455351,29733,NA
60291,16806,NA
447184,33264,NA
60191,10612,NA
60296,23595,NA
536262,31130,NA
1204057,44271,NA
1285706,45797,NA
536261,33222,NA
743464,39871,NA
60151,14773,NA
1305623,45798,NA
493770,29197,NA
25001,41268,NA
893401,42662,NA
206388,44269,NA
533856,40080,NA
536260,31129,NA
545099,36106,NA
320125,19231,NA
333987,28016,NA
320167,25192,NA
499461,40165,NA
320163,25191,NA
320175,26480,NA
320122,19229,NA
320123,19228,NA
455793,40676,NA
203345,15690,NA
326845,27417,NA
455797,30633,NA
203330,25781,NA
746831,36402,NA
455790,28919,NA
2166480,59005,NA
1123822,43613,NA
220667,28656,NA
1373809,48118,NA
204379,18637,NA
204372,18636,NA
204381,24329,NA
489930,29411,NA
333176,27763,NA
490333,32300,NA
490325,33443,NA
86046,28424,NA
549352,58117,NA
275681,33716,NA
201944,31155,NA
1976404,56784,NA
1949636,56783,NA
480652,33714,NA
1077231,39856,NA
275648,11198,NA
334302,33715,NA
491763,31629,NA
206466,20609,NA
1041359,57496,NA
220769,40613,NA
454356,32358,NA
220816,24204,NA
1515081,55917,NA
603464,41170,NA
1515085,59067,NA
220814,16117,NA
1136412,57495,NA
220815,24203,NA
378099,31597,NA
205128,11350,NA
378106,31596,NA
205142,24834,NA
45986,40097,NA
534013,32679,NA
83621,24844,NA
44746,26063,NA
44711,20953,NA
44511,18863,NA
44776,20952,NA
45916,26065,NA
45421,13973,NA
45836,26064,NA
623844,41555,NA
45746,24576,NA
1594526,56454,NA
655748,42684,NA
511052,46966,NA
34338,18628,NA
837458,40916,NA
34408,25895,NA
203771,30792,NA
34429,14648,NA
1130228,59560,NA
1525145,57839,NA
1333545,48660,NA
1110667,46965,NA
1384756,50522,NA
34399,12434,NA
203661,35056,NA
1069093,59561,NA
34392,27455,NA
502389,30420,NA
325871,25656,NA
325878,17496,NA
502394,30419,NA
502383,30418,NA
325881,20240,NA
325875,25654,NA
343148,33447,NA
2011174,56144,NA
343154,33449,NA
1530854,51166,NA
343153,33448,NA
371060,33450,NA
270867,36119,NA
496378,46397,NA
337118,15983,NA
549990,43485,NA
1692318,51664,NA
337108,36122,NA
337114,36120,NA
270861,36118,NA
332925,28668,NA
332927,28665,NA
332919,28669,NA
204587,18971,NA
204582,03119,NA
204591,24521,NA
332313,27506,NA
332324,27507,NA
336195,27842,NA
273116,23764,NA
273113,23765,NA
273115,12885,NA
544403,33452,NA
491277,41635,NA
1304575,57936,NA
607001,40136,NA
34273,43227,NA
1657141,56842,NA
328945,13520,NA
35873,33223,NA
50586,35084,NA
1073967,41171,NA
106651,35083,NA
51256,08142,NA
498243,41169,NA
56212,23018,NA
51281,21314,NA
1121321,59470,NA
51346,29566,NA
501766,36216,NA
325533,16011,NA
501769,30404,NA
495103,36217,NA
325535,22653,NA
325537,20209,NA
206208,37428,NA
206212,37429,NA
206305,37426,NA
627726,37432,NA
206209,37431,NA
208036,19830,NA
208035,26686,NA
207329,26904,NA
207326,26906,NA
206139,34350,NA
206130,34903,NA
545455,34353,NA
206149,34905,NA
343649,34352,NA
620952,39297,NA
324759,34948,NA
1201860,51234,NA
493459,47601,NA
205125,22802,NA
630038,46020,NA
1077262,42983,NA
205132,22800,NA
1305801,56649,NA
1077266,41444,NA
205133,24888,NA
860093,39559,NA
1386032,58424,NA
205135,22801,NA
326272,25701,NA
206264,33827,NA
326275,20279,NA
326271,25700,NA
326277,20280,NA
1117555,45030,NA
444565,06308,NA
541146,34177,NA
326278,18081,NA
326297,27255,NA
1621005,57277,NA
502281,34178,NA
349763,51892,NA
590062,42276,NA
272886,16220,NA
326211,25691,NA
272887,14090,NA
326209,25692,NA
329024,20077,NA
329030,24962,NA
329026,21598,NA
329023,21597,NA
329031,26737,NA
329022,20076,NA
329028,24961,NA
326599,20631,NA
11877,20630,NA
326601,14099,NA
497219,30032,NA
497220,30033,NA
1076095,43003,NA
456014,29406,NA
1588923,50753,NA
103492,18645,NA
1076172,43002,NA
456000,35253,NA
456060,31240,NA
542937,36021,NA
207974,26998,NA
69657,15350,NA
208034,20132,NA
221086,36020,NA
207948,11894,NA
451021,13225,NA
207975,26999,NA
207954,25354,NA
532362,33585,NA
546906,36023,NA
498319,30054,NA
543531,33544,NA
373030,31527,NA
488898,31526,NA
204794,18469,NA
204797,21873,NA
495565,32315,NA
511699,30550,NA
344100,17927,NA
593443,36410,NA
344283,28913,NA
344103,25745,NA
344098,14111,NA
344101,22751,NA
344107,27298,NA
344110,22752,NA
204932,12312,NA
335803,27783,NA
204939,23231,NA
204945,12311,NA
325765,25815,NA
325772,25818,NA
640910,36611,NA
453094,30650,NA
325764,25816,NA
455766,28920,NA
2023059,57498,NA
1108707,43687,NA
326789,27323,NA
61067,22817,NA
455785,32338,NA
1843603,52058,NA
326787,27322,NA
455779,30642,NA
60812,14050,NA
327023,24177,NA
326933,25784,NA
327098,22810,NA
1009414,48522,NA
452737,36685,NA
326445,22808,NA
840890,46785,NA
60607,28927,NA
806622,45299,NA
457501,40512,NA
325037,40514,NA
51646,18881,NA
51721,14629,NA
333187,27615,NA
1071357,43930,NA
204299,16603,NA
2358330,59530,NA
204301,16602,NA
1078712,40890,NA
333210,09491,NA
334660,28269,NA
497021,17658,NA
333213,22965,NA
1492568,58654,NA
333201,26600,NA
488040,31729,NA
333214,09492,NA
202465,30003,NA
333217,12367,NA
548093,41617,NA
1872500,55101,NA
333206,18188,NA
333202,26601,NA
207087,07213,NA
207082,07214,NA
626325,50945,NA
1071962,41620,NA
626322,47363,NA
207086,13478,NA
487155,31682,NA
452456,31681,NA
334166,28127,NA
1368317,47362,NA
334167,28128,NA
2202873,58166,NA
204259,18706,NA
456195,30962,NA
204254,03177,NA
624928,43936,NA
204247,25950,NA
456069,29142,NA
485320,46937,NA
204251,03178,NA
507098,46938,NA
1205222,46936,NA
444372,46761,NA
542279,46762,NA
1269801,46763,NA
1256377,51124,NA
543195,46766,NA
514661,43373,NA
321568,43375,NA
325960,43376,NA
321771,25515,NA
321757,25514,NA
502401,36191,NA
497941,51427,NA
497936,51421,NA
1055127,51425,NA
497962,51423,NA
497961,51422,NA
496877,29974,NA
207260,06411,NA
207313,18879,NA
207310,18878,NA
207328,23638,NA
496856,29973,NA
320527,15657,NA
320491,11903,NA
500091,32093,NA
320541,27155,NA
347214,13866,NA
320516,27156,NA
500087,36181,NA
320520,15656,NA
489811,29403,NA
270103,21872,NA
333652,27854,NA
270109,25040,NA
270100,03189,NA
270094,18693,NA
181488,27853,NA
270113,26267,NA
221666,03191,NA
221665,02850,NA
221667,21874,NA
487162,29136,NA
335915,27484,NA
456203,40892,NA
333744,27801,NA
1123388,45487,NA
204826,03139,NA
456061,48647,NA
1078225,50502,NA
346866,30995,NA
1083193,41481,NA
456074,32682,NA
204812,23251,NA
220824,16529,NA
220822,14972,NA
220837,25014,NA
220830,16528,NA
220828,18836,NA
206226,19038,NA
206223,21870,NA
206229,14434,NA
332045,27494,NA
540710,37072,NA
486348,37071,NA
1382941,48629,NA
36454,16544,NA
485592,31227,NA
861835,36960,NA
36520,26044,NA
36503,24496,NA
1268319,57803,NA
36462,24497,NA
1374568,46910,NA
486584,42566,NA
36456,16543,NA
36457,12584,NA
1117160,46911,NA
492835,48627,NA
1696096,58127,NA
983298,48628,NA
605478,46909,NA
503622,32589,NA
36458,23212,NA
204409,34789,NA
483933,35865,NA
204757,24657,NA
204742,16515,NA
204725,23295,NA
204718,06941,NA
204761,26141,NA
456288,29849,NA
56436,31021,NA
36585,24451,NA
56431,29284,NA
56386,10460,NA
486094,31022,NA
56416,23120,NA
56396,16420,NA
56381,21034,NA
56441,27676,NA
513160,33603,NA
220489,25771,NA
220466,22160,NA
141259,12981,NA
376502,29908,NA
498654,37075,NA
220476,26946,NA
270590,33602,NA
375552,29909,NA
47321,23322,NA
626856,38582,NA
47491,26128,NA
888701,45786,NA
54526,05928,NA
37201,16551,NA
47391,26127,NA
25161,21012,NA
206836,15181,NA
547887,33524,NA
441450,30016,NA
506580,35933,NA
206841,21601,NA
206830,15180,NA
624865,40122,NA
441451,30017,NA
627367,33525,NA
1312369,47666,NA
1108033,56955,NA
1204502,44756,NA
544109,40215,NA
544107,40214,NA
332938,35714,NA
376308,35717,NA
596856,35715,NA
1706787,56954,NA
275838,33537,NA
334488,33539,NA
334928,34624,NA
206933,46272,NA
537389,41397,NA
205409,24947,NA
205398,21603,NA
205400,18857,NA
452540,29705,NA
330614,51095,NA
328620,27382,NA
328624,20553,NA
328622,24176,NA
550002,32047,NA
207296,21553,NA
207298,07470,NA
207299,21554,NA
334374,28284,NA
207294,19430,NA
207297,23398,NA
334378,28282,NA
322676,40668,NA
322681,40672,NA
322679,40671,NA
346339,51887,NA
346326,51885,NA
346274,51889,NA
346309,51886,NA
206174,23490,NA
487693,30839,NA
206046,19322,NA
1114120,54999,NA
490364,30838,NA
206044,23489,NA
493307,42638,NA
993798,27667,NA
1132505,48648,NA
540716,34628,NA
271492,34989,NA
651855,34629,NA
532229,34627,NA
271494,34626,NA
1192326,46939,NA
1074900,45488,NA
33266,32448,NA
40971,25941,NA
32969,03210,NA
1192589,57825,NA
32970,14298,NA
532025,45489,NA
32959,18476,NA
32982,24402,NA
1081666,48649,NA
484848,30810,NA
33304,23021,NA
879813,46940,NA
32973,23022,NA
41006,24403,NA
203921,27553,NA
40986,25943,NA
1371934,59531,NA
40961,25942,NA
273811,11877,NA
273855,25495,NA
52681,36172,NA
273832,11878,NA
548697,36173,NA
273813,11879,NA
499590,33957,NA
273851,11880,NA
499579,30162,NA
273853,23683,NA
272617,23938,NA
607587,36135,NA
326739,32060,NA
272620,22282,NA
499012,32059,NA
543063,33893,NA
272614,15819,NA
272623,22281,NA
456433,40385,NA
346717,40386,NA
272615,25298,NA
498984,32058,NA
502768,32057,NA
328958,01687,NA
328970,25751,NA
544869,40615,NA
444390,30385,NA
328955,15939,NA
730134,34710,NA
328953,17918,NA
890081,40616,NA
326069,30532,NA
328968,25750,NA
777409,34712,NA
604644,35089,NA
483860,30825,NA
320173,13589,NA
320176,18429,NA
320169,26191,NA
642295,35088,NA
483878,30826,NA
762457,37505,NA
341496,35944,NA
322448,26807,NA
498662,33514,NA
322444,24231,NA
322456,17159,NA
325737,13972,NA
325734,17883,NA
325736,27217,NA
325735,20247,NA
531661,32332,NA
455628,25789,NA
595733,34744,NA
455635,28930,NA
455872,30643,NA
455873,22923,NA
455990,25788,NA
1309005,46158,NA
1048613,44587,NA
604267,36712,NA
52647,49577,NA
533641,35180,NA
1610771,59006,NA
443457,25927,NA
443377,25926,NA
1093932,50156,NA
504215,36231,NA
443454,25928,NA
2127557,57354,NA
2091250,56256,NA
441825,34150,NA
443474,34151,NA
1090070,42135,NA
55822,57356,NA
1078933,57355,NA
756686,43615,NA
486930,48291,NA
1610735,50155,NA
443462,28836,NA
67812,15504,NA
63737,21295,NA
486582,29471,NA
64052,24721,NA
1200724,42641,NA
63862,23275,NA
63787,28133,NA
535352,33224,NA
63747,31057,NA
535350,38597,NA
1462107,56459,NA
67807,16710,NA
63777,23274,NA
63732,15505,NA
535358,38596,NA
1857685,58167,NA
63852,42640,NA
1107972,44257,NA
493772,29198,NA
1123025,41201,NA
1306765,44192,NA
33856,45448,NA
549853,32695,NA
1070349,41203,NA
1383382,49040,NA
493778,31031,NA
750962,35199,NA
540933,35201,NA
341754,18742,NA
1721117,50901,NA
1729064,50903,NA
48371,26033,NA
47846,23157,NA
47831,21024,NA
48286,18671,NA
542018,33500,NA
490552,29469,NA
274089,29468,NA
274087,29466,NA
274088,29467,NA
327390,23482,NA
327394,19631,NA
327397,11624,NA
327400,27106,NA
493161,33506,NA
327419,25575,NA
489704,29359,NA
207290,15326,NA
207288,11510,NA
489725,33513,NA
489730,38940,NA
207289,23944,NA
207292,21840,NA
207302,07270,NA
485470,55907,NA
56782,10885,NA
56827,26015,NA
56822,42606,NA
485478,37024,NA
56832,18736,NA
456434,15539,NA
533367,49083,NA
1250208,45479,NA
549477,36026,NA
506267,31941,NA
1085262,40101,NA
207084,19684,NA
507541,31940,NA
515712,33569,NA
207112,19685,NA
207092,23659,NA
207088,24996,NA
207091,24997,NA
207123,19683,NA
207115,19686,NA
498800,40611,NA
453429,40609,NA
510028,40608,NA
548936,37151,NA
343441,23484,NA
555403,33874,NA
343446,23485,NA
343440,24824,NA
489172,33478,NA
205915,16163,NA
205967,24925,NA
552344,35577,NA
220645,24852,NA
220592,21344,NA
490174,29484,NA
490272,31295,NA
375099,31616,NA
208094,19352,NA
208086,05676,NA
220002,10910,NA
208047,25368,NA
493815,29858,NA
205073,21070,NA
205075,16662,NA
205078,26428,NA
205077,13137,NA
205076,16663,NA
1125363,57694,NA
843316,57699,NA
326104,57702,NA
1077154,57695,NA
221261,26610,NA
221257,15489,NA
221256,21893,NA
502246,33459,NA
221255,21892,NA
221263,26612,NA
342706,33460,NA
221262,26611,NA
221258,23871,NA
221259,26608,NA
451784,27271,NA
484613,30654,NA
221159,25812,NA
452560,32345,NA
221101,22828,NA
221100,25814,NA
221097,19970,NA
452526,34752,NA
511791,36644,NA
221098,19971,NA
221099,22827,NA
221137,25813,NA
221076,19969,NA
370362,32347,NA
1143951,55922,NA
1078094,52930,NA
498408,45492,NA
60652,03279,NA
1300902,55921,NA
877760,52931,NA
60587,03276,NA
501783,59532,NA
877783,55920,NA
877761,42645,NA
60802,24404,NA
504063,32481,NA
60677,30844,NA
554583,34872,NA
483185,37415,NA
441168,37413,NA
272835,25887,NA
272839,25889,NA
330493,27426,NA
774107,37416,NA
221078,23945,NA
221155,23946,NA
221070,15353,NA
221077,17117,NA
221189,07696,NA
221161,07697,NA
220751,23878,NA
220727,22597,NA
220903,22594,NA
220738,22598,NA
207896,26994,NA
207901,21466,NA
334486,28296,NA
17147,19379,NA
207898,15874,NA
207902,24656,NA
207899,26995,NA
550341,32244,NA
221654,07302,NA
221656,16810,NA
221658,11095,NA
334207,07300,NA
221657,23857,NA
205898,24658,NA
543612,40893,NA
1048557,43939,NA
456451,32850,NA
453413,01691,NA
205894,14640,NA
205895,18977,NA
1188658,46235,NA
1395225,47805,NA
1121809,47804,NA
333325,42220,NA
447984,42215,NA
1395226,47803,NA
644094,37568,NA
498066,37567,NA
220777,37566,NA
644095,40184,NA
204364,24985,NA
486359,29128,NA
332861,28466,NA
204363,24984,NA
204360,24986,NA
543334,33691,NA
489430,31298,NA
332855,28465,NA
6371,36638,NA
605016,36639,NA
323820,36640,NA
1258652,58331,NA
486789,47514,NA
1399721,56594,NA
205202,24720,NA
205196,24719,NA
456455,37452,NA
456453,29535,NA
333220,17537,NA
333225,21884,NA
537843,31355,NA
333228,26011,NA
490592,36013,NA
206259,34861,NA
1930923,55145,NA
347309,49335,NA
206249,34860,NA
334319,34858,NA
205704,45945,NA
205585,29723,NA
808021,39937,NA
205593,29724,NA
497847,31788,NA
271160,17492,NA
271158,19319,NA
204983,31785,NA
497876,31787,NA
497918,31786,NA
334536,28331,NA
205280,08182,NA
205292,08181,NA
327567,13650,NA
270219,36641,NA
1748264,53933,NA
336774,32403,NA
327558,25872,NA
327484,24318,NA
481116,24099,NA
327489,17262,NA
327487,17261,NA
1812885,55776,NA
481096,32402,NA
1371257,46842,NA
494529,37590,NA
334223,37592,NA
376888,41665,NA
1084713,49382,NA
1535697,47810,NA
2135989,58632,NA
34954,35344,NA
1407567,47812,NA
604041,38644,NA
516533,42658,NA
1991896,56828,NA
1694935,51446,NA
601716,47811,NA
1302541,57827,NA
1917174,59533,NA
207464,25011,NA
530923,35075,NA
207895,11008,NA
484098,42646,NA
484077,37098,NA
207460,13128,NA
274154,04313,NA
803163,40103,NA
534094,30930,NA
61842,14679,NA
61787,24534,NA
62167,06274,NA
62157,13320,NA
541215,33920,NA
499026,32097,NA
499032,30144,NA
272939,22388,NA
606676,36148,NA
272949,27135,NA
272943,13703,NA
272933,09031,NA
272946,25276,NA
272937,19696,NA
606671,36149,NA
548777,40323,NA
896607,57084,NA
548779,33894,NA
2290820,58986,NA
271760,08036,NA
499375,32050,NA
271751,25160,NA
271761,27060,NA
271763,22273,NA
452646,29580,NA
205098,24649,NA
205090,24650,NA
333957,28014,NA
501617,29581,NA
205095,24648,NA
206571,24378,NA
878732,40894,NA
606204,50504,NA
200826,12442,NA
878700,43941,NA
485200,32554,NA
206562,03295,NA
206566,24379,NA
485437,57828,NA
606195,32555,NA
457278,29125,NA
183997,12972,NA
449671,31423,NA
321637,18717,NA
321625,12971,NA
321624,21248,NA
542258,33181,NA
321633,16475,NA
321627,25043,NA
321629,14952,NA
326318,25706,NA
36853,27311,NA
27579,20382,NA
448474,30586,NA
325831,24167,NA
325812,10867,NA
104647,20383,NA
325837,25772,NA
105241,10868,NA
348788,30587,NA
204684,27732,NA
456808,30503,NA
220937,13807,NA
502171,35473,NA
220999,24795,NA
502173,37593,NA
456582,28794,NA
220987,23434,NA
343718,34633,NA
208048,34634,NA
607741,34724,NA
326797,27324,NA
594050,36408,NA
325839,14124,NA
450476,28924,NA
450819,30645,NA
325842,16124,NA
275461,34636,NA
443352,34637,NA
343069,40272,NA
603255,34638,NA
204077,23428,NA
204081,24781,NA
487623,31356,NA
204079,12965,NA
204164,04381,NA
204086,21210,NA
204084,21209,NA
202184,11290,NA
334371,28259,NA
334377,28260,NA
324710,25331,NA
324703,18250,NA
324704,19167,NA
204284,23852,NA
531208,33469,NA
204286,15837,NA
204285,19536,NA
540595,33471,NA
487860,35436,NA
540589,33470,NA
540596,10665,NA
487488,35434,NA
332580,29104,NA
332579,29103,NA
484477,33473,NA
606198,37101,NA
332816,29105,NA
332595,29106,NA
510996,42649,NA
375579,41260,NA
36617,23344,NA
796654,45791,NA
790741,49103,NA
334231,28134,NA
1119586,44259,NA
36619,31165,NA
36620,23343,NA
42396,21464,NA
325929,27230,NA
325933,19216,NA
325930,15279,NA
442720,29428,NA
542295,31472,NA
68762,31470,NA
442722,29426,NA
325936,19214,NA
442718,29427,NA
35904,16363,NA
35900,21021,NA
44876,23337,NA
44866,04597,NA
456761,31058,NA
456781,35390,NA
536298,44260,NA
206018,12986,NA
206016,12987,NA
206017,19351,NA
489556,12985,NA
206020,25137,NA
271415,16783,NA
333651,27851,NA
68502,23866,NA
1310750,56460,NA
271429,14889,NA
490140,29028,NA
487870,50948,NA
1125346,54146,NA
542288,31475,NA
1256125,56461,NA
271398,25084,NA
271393,21894,NA
805009,44262,NA
61452,16562,NA
61492,23508,NA
61597,18444,NA
61457,21273,NA
61447,07320,NA
457295,31087,NA
326594,30311,NA
504539,32698,NA
535478,32697,NA
336840,32037,NA
498660,32038,NA
513386,31208,NA
881603,35186,NA
1128020,48879,NA
513398,35187,NA
207867,35041,NA
207866,35040,NA
207864,35039,NA
207882,35038,NA
207890,21337,NA
271483,25793,NA
271462,18525,NA
271477,24210,NA
271431,18524,NA
452218,28929,NA
452256,34746,NA
452254,34747,NA
512270,32342,NA
271485,25794,NA
271469,24209,NA
453226,11798,NA
35763,26487,NA
750983,45503,NA
1589933,49995,NA
495675,32699,NA
33655,35276,NA
624901,49996,NA
35782,24643,NA
535757,35279,NA
1129585,48014,NA
535755,31044,NA
344980,21454,NA
458065,26956,NA
274075,23854,NA
489585,29358,NA
274080,20157,NA
328858,27225,NA
274076,23855,NA
274081,20160,NA
274078,25357,NA
334588,28387,NA
542504,33453,NA
274079,20161,NA
491192,31433,NA
334094,02743,NA
204400,25983,NA
491193,33455,NA
204389,21242,NA
334092,12785,NA
325631,28829,NA
373388,28828,NA
627322,36226,NA
494752,36224,NA
493540,33851,NA
325633,28827,NA
597502,36225,NA
329598,57530,NA
486576,35264,NA
486571,43937,NA
46236,33706,NA
46151,31018,NA
46126,18874,NA
46181,18875,NA
46221,18876,NA
328774,28366,NA
328771,28364,NA
744614,39983,NA
328773,28365,NA
328770,28368,NA
206245,26329,NA
541466,41677,NA
206236,22540,NA
206250,26330,NA
488954,33445,NA
884548,37655,NA
500047,33744,NA
544041,40251,NA
272841,11691,NA
273114,15421,NA
333945,31955,NA
498537,31958,NA
498524,31957,NA
273110,25372,NA
273122,25371,NA
498515,31956,NA
536118,33848,NA
273819,03155,NA
488041,29270,NA
1052090,37110,NA
273825,25050,NA
333425,27808,NA
273831,25051,NA
273824,25049,NA
488917,31357,NA
324760,27181,NA
274398,20208,NA
657062,34143,NA
550748,33849,NA
324755,27182,NA
605593,34142,NA
642034,42653,NA
4413,35242,NA
204778,21053,NA
456995,29420,NA
882927,46942,NA
486787,35243,NA
204776,24688,NA
882933,48652,NA
204913,16646,NA
456976,35244,NA
204777,23331,NA
204916,12417,NA
533890,30955,NA
452645,44329,NA
45641,28370,NA
45651,15354,NA
1717118,51019,NA
1268705,51020,NA
50266,28369,NA
531533,40128,NA
45856,20940,NA
1014697,42849,NA
603111,14021,NA
603908,34847,NA
1079975,42848,NA
203141,28905,NA
833189,40977,NA
1053745,40978,NA
833193,47056,NA
37471,13423,NA
1126278,44487,NA
1668916,55107,NA
37386,20590,NA
1072525,47057,NA
37541,22926,NA
765921,36711,NA
457337,47294,NA
457274,31133,NA
58732,14735,NA
1187876,47295,NA
645895,35226,NA
547038,35227,NA
486907,29615,NA
58742,20346,NA
620026,35228,NA
58752,20347,NA
58757,24730,NA
333036,27537,NA
1390489,54148,NA
1196174,54149,NA
46801,18818,NA
485205,39870,NA
755320,56462,NA
485299,32556,NA
485179,29124,NA
39791,20847,NA
333033,27538,NA
456309,41264,NA
46636,23044,NA
326377,16509,NA
326355,25759,NA
443721,28883,NA
326357,20330,NA
490700,30531,NA
326353,25756,NA
326386,22789,NA
505744,30530,NA
443781,28886,NA
326343,25755,NA
326385,16508,NA
557244,34706,NA
206526,32278,NA
443745,28884,NA
333950,28002,NA
492538,29669,NA
204905,19571,NA
492527,33411,NA
443010,31577,NA
221162,11289,NA
221168,26677,NA
343949,34645,NA
343951,34643,NA
343944,34644,NA
205359,25165,NA
1706225,51193,NA
1395143,47565,NA
1308879,58385,NA
205349,25164,NA
1532474,50956,NA
2135599,58386,NA
1048108,51908,NA
540853,33413,NA
205351,26488,NA
205346,25163,NA
1895612,54592,NA
205352,26489,NA
2180884,57173,NA
270195,23662,NA
1735253,49862,NA
270193,19641,NA
183308,22168,NA
498391,36061,NA
498400,31994,NA
1397097,46389,NA
498386,36060,NA
546228,31667,NA
329857,30289,NA
329855,30288,NA
329853,30287,NA
342185,45285,NA
342166,45287,NA
446883,29085,NA
272997,23350,NA
332449,27511,NA
483889,31359,NA
272998,20614,NA
483877,29084,NA
272990,27125,NA
491868,31358,NA
221389,27022,NA
221303,03532,NA
334556,28376,NA
221178,04809,NA
221166,19423,NA
334554,28375,NA
221182,17074,NA
221167,19424,NA
221307,23499,NA
329852,20740,NA
330030,25394,NA
330020,25395,NA
650144,35471,NA
886868,37113,NA
221483,23775,NA
221487,16956,NA
221403,21351,NA
221472,14861,NA
221489,24942,NA
221485,23776,NA
221490,26624,NA
221488,24941,NA
221462,21353,NA
541363,33416,NA
490838,30575,NA
204722,30574,NA
204731,09994,NA
329361,05054,NA
329430,24282,NA
329416,13689,NA
336416,28508,NA
498886,30120,NA
329425,13691,NA
329436,25422,NA
329432,25421,NA
324998,24374,NA
324994,25885,NA
483291,30786,NA
324990,22997,NA
743899,35234,NA
30820,45496,NA
35766,04906,NA
35645,29194,NA
1662398,50508,NA
36207,27605,NA
760396,42657,NA
533622,30901,NA
1383186,55930,NA
886606,37115,NA
1126011,43945,NA
2160120,58172,NA
35805,04904,NA
35651,18666,NA
743306,37116,NA
1338105,55929,NA
26893,22572,NA
35738,27201,NA
501619,30397,NA
35630,10381,NA
35674,27200,NA
35632,22573,NA
456617,30396,NA
203470,13979,NA
35720,25670,NA
623288,34154,NA
35644,27198,NA
503746,31247,NA
1203290,44446,NA
775079,37499,NA
333640,28628,NA
1077946,42903,NA
333637,28626,NA
537618,32546,NA
537620,32547,NA
503607,30342,NA
1090059,41008,NA
590830,32583,NA
333635,28624,NA
1049027,37120,NA
204543,24493,NA
204510,20903,NA
140704,10848,NA
34272,37118,NA
204480,23150,NA
204539,24494,NA
49451,35191,NA
485593,35193,NA
485564,35190,NA
204514,20904,NA
485573,35192,NA
1076025,42660,NA
1193364,43946,NA
483702,37122,NA
34047,50509,NA
44281,10438,NA
1676771,55932,NA
483532,29053,NA
1961665,55931,NA
44326,12378,NA
483542,29054,NA
516439,37121,NA
878514,42659,NA
495526,31803,NA
334356,33417,NA
206195,41353,NA
206188,31800,NA
880836,39931,NA
206189,31801,NA
499228,32056,NA
327292,27057,NA
1082797,40324,NA
499234,33846,NA
327291,20509,NA
480496,32055,NA
491374,40106,NA
